ddate,open,hgih,low,close
2014/4/16,1519.241,1536.925,1518.428,1527.054
2014/4/17,1533.067,1534.601,1517.047,1520.562
2014/4/18,1513.681,1524.726,1503.636,1521.278
2014/4/21,1510.182,1526.016,1493.25,1493.756
2014/4/22,1492.077,1510.873,1487.774,1509.547
2014/4/23,1504.536,1514.733,1502.639,1507.041
2014/4/24,1506.593,1523.25,1504.189,1510.285
2014/4/25,1516.685,1522.244,1500.604,1501.046
2014/4/28,1499.685,1505.111,1481.706,1483.776
2014/4/29,1484.005,1497.669,1478.51,1496.009
2014/4/30,1499.12,1500.349,1491.437,1494.808
2014/5/5,1490.102,1493.846,1473.027,1487.532
2014/5/6,1484.007,1497.71,1480.671,1485.25
2014/5/7,1481.944,1485.488,1475.314,1476.176
2014/5/8,1474.726,1499.736,1471.648,1478.717
2014/5/9,1482.323,1486.889,1474.517,1480.737
2014/5/12,1492.628,1513.124,1483.456,1508.387
2014/5/13,1507.004,1510.892,1498.401,1503.517
2014/5/14,1504.424,1510.33,1498.605,1500.825
2014/5/15,1499.217,1503.092,1487.097,1488.771
2014/5/16,1489.503,1493.192,1480.833,1487.735
2014/5/19,1482.043,1482.172,1454.409,1459.212
2014/5/20,1466.053,1468.897,1456.438,1460.82
2014/5/21,1454.488,1474.936,1447.936,1474.139
2014/5/22,1472.341,1493.18,1469.417,1471.552
2014/5/23,1472.409,1484.592,1471.23,1484.375
2014/5/26,1493.343,1495.784,1480.69,1486.049
2014/5/27,1484.818,1488.667,1478.311,1479.733
2014/5/28,1479.495,1493.152,1474.846,1491.756
2014/5/29,1492.659,1497.678,1483.809,1484.307
2014/5/30,1485.102,1490.06,1478.002,1482.096
2014/6/3,1482.439,1491.042,1476.741,1477.522
2014/6/4,1478.2,1478.438,1459.528,1466.387
2014/6/5,1465.536,1484.706,1463.038,1484.241
2014/6/6,1484.521,1484.521,1464.529,1472.268
2014/6/9,1466.639,1489.768,1466.149,1475.347
2014/6/10,1479.865,1493.943,1474.196,1493.533
2014/6/11,1489.367,1493.128,1483.507,1488.764
2014/6/12,1486.893,1490.008,1481.832,1483.861
2014/6/13,1483.58,1509.021,1483.444,1502.961
2014/6/16,1503.662,1521.963,1501.335,1518.705
2014/6/17,1512.461,1512.461,1500.334,1501.939
2014/6/18,1501.194,1504.496,1493.716,1495.431
2014/6/19,1496.659,1500.993,1473.667,1478.038
2014/6/20,1475.937,1485.165,1474.436,1484.479
2014/6/23,1483.656,1489.313,1474.926,1475.76
2014/6/24,1471.734,1481.15,1470.589,1480.128
2014/6/25,1477.093,1477.093,1466.396,1469.954
2014/6/26,1471.646,1480.829,1471.607,1478.006
2014/6/27,1475.72,1480.817,1468.21,1473.756
2014/6/30,1475.719,1486.955,1475.719,1482.405
2014/7/1,1486.792,1488.141,1476.392,1481.663
2014/7/2,1481.331,1486.405,1476.581,1484.841
2014/7/3,1481.849,1492.102,1479.056,1489.545
2014/7/4,1489.816,1495.039,1489.465,1492.463
2014/7/7,1493.068,1497.718,1488.512,1492.836
2014/7/8,1491.721,1493.835,1484.126,1491.964
2014/7/9,1490.945,1491.968,1474.869,1475.137
2014/7/10,1475.177,1478.71,1468.734,1471.168
2014/7/11,1462.349,1474.074,1460.906,1468.541
2014/7/14,1468.692,1482.995,1466.407,1482.777
2014/7/15,1481.109,1487.2,1478.441,1484.662
2014/7/16,1482.327,1490.191,1480.595,1483.176
2014/7/17,1479.121,1479.286,1468.382,1473.668
2014/7/18,1466.577,1486.271,1464.753,1478.755
2014/7/21,1478.725,1483.619,1474.799,1479.837
2014/7/22,1476.225,1500.499,1475.597,1495.927
2014/7/23,1495.247,1512.367,1494.934,1506.755
2014/7/24,1508.981,1546.188,1508.981,1541.899
2014/7/25,1546.521,1557.578,1541.296,1557.015
2014/7/28,1566.329,1617.476,1566.329,1609.477
2014/7/29,1610.913,1621.064,1601.977,1611.852
2014/7/30,1606.717,1619.18,1598.264,1601.377
2014/7/31,1602.67,1622.646,1597.269,1621.847
2014/8/1,1616.794,1639.319,1607.565,1607.974
2014/8/4,1614.901,1644.958,1608.313,1644.634
2014/8/5,1644.234,1646.317,1622.029,1632.408
2014/8/6,1624.028,1626.917,1602.993,1619.012
2014/8/7,1619.201,1623.004,1592.035,1593.419
2014/8/8,1595.191,1600.798,1586.092,1595.662
2014/8/11,1601.305,1621.713,1600.682,1619.253
2014/8/12,1615.137,1615.137,1601.563,1607.91
2014/8/13,1609.456,1619.185,1596.218,1610.139
2014/8/14,1610.39,1614.584,1595.17,1596.839
2014/8/15,1598.522,1615.876,1593.222,1612.004
2014/8/18,1614.225,1623.901,1607.435,1613.127
2014/8/19,1614.392,1615.207,1598.064,1609.093
2014/8/20,1605.504,1605.509,1596.96,1600.338
2014/8/21,1599.551,1600.275,1576.318,1587.025
2014/8/22,1585.11,1596.285,1583.607,1594.183
2014/8/25,1594.706,1595.44,1575.706,1577.425
2014/8/26,1575.779,1584.146,1568.735,1573.391
2014/8/27,1573.523,1578.689,1569.978,1572.791
2014/8/28,1573.529,1580.68,1563.402,1563.889
2014/8/29,1570.395,1582.284,1565.522,1581.284
2014/9/1,1582.023,1587.392,1576.219,1586.022
2014/9/2,1588.619,1609.006,1581.135,1607.499
2014/9/3,1609.301,1628.185,1608.95,1624.032
2014/9/4,1626.913,1638.894,1621.241,1637.287
2014/9/5,1643.277,1657.605,1641.107,1656.237
2014/9/9,1657.61,1660.007,1642.44,1645.112
2014/9/10,1637.485,1637.485,1626.107,1629.985
2014/9/11,1627.959,1648.957,1619.482,1622.815
2014/9/12,1619.05,1630.28,1614.535,1630.204
2014/9/15,1625.868,1626.053,1614.228,1624.068
2014/9/16,1626.389,1629.686,1598.86,1600.916
2014/9/17,1607.158,1609.532,1596.536,1604.916
2014/9/18,1601.496,1616.48,1596.715,1609.869
2014/9/19,1609.856,1623.244,1604.709,1619.581
2014/9/22,1613.814,1613.814,1580.973,1583.886
2014/9/23,1584.289,1598.649,1584.158,1595.642
2014/9/24,1589.345,1628.507,1586.696,1625.731
2014/9/25,1633.445,1636.22,1613.528,1618.524
2014/9/26,1613.912,1618.322,1605.528,1616.088
2014/9/29,1621.088,1627.186,1613.788,1621.816
2014/9/30,1623.041,1625.009,1615.073,1619.697
2014/10/8,1625.258,1633.618,1614.504,1633.571
2014/10/9,1633.541,1639.167,1624.221,1634.042
2014/10/10,1626.578,1630.368,1616.673,1621.713
2014/10/13,1614.197,1614.197,1593.656,1605.986
2014/10/14,1603.347,1614.978,1595.251,1600.299
2014/10/15,1599.895,1615.31,1593.393,1612.772
2014/10/16,1602.383,1629.092,1599.159,1608.735
2014/10/17,1608.983,1616.374,1592.698,1608.516
2014/10/20,1613.801,1615.394,1606.124,1612.402
2014/10/21,1612.095,1615.288,1599.861,1600.844
2014/10/22,1602.451,1612.749,1596.14,1597.125
2014/10/23,1595.819,1604.497,1584.616,1586.557
2014/10/24,1587.907,1592.32,1580.711,1583.419
2014/10/27,1572.886,1572.886,1556.545,1559.906
2014/10/28,1562.748,1586.295,1562.748,1585.744
2014/10/29,1591.278,1616.055,1586.168,1608.402
2014/10/30,1607.482,1623.742,1602.553,1619.096
2014/10/31,1623.649,1665.465,1623.322,1657.286
2014/11/3,1662.748,1664.432,1646.434,1651.052
2014/11/4,1648.112,1650.808,1639.678,1645.624
2014/11/5,1645.291,1647.665,1632.716,1637.625
2014/11/6,1639.926,1643.186,1625.986,1635.964
2014/11/7,1637.139,1667.7,1633.028,1640.323
2014/11/10,1671.225,1689.054,1657.137,1689.024
2014/11/11,1701.224,1740.917,1693.245,1710.882
2014/11/12,1699.202,1731.33,1693.383,1731.021
2014/11/13,1734.169,1750.836,1720.73,1726.337
2014/11/14,1719.583,1729.718,1706.835,1728.805
2014/11/17,1758.991,1758.991,1706.944,1708.096
2014/11/18,1709.136,1709.278,1676.445,1679.423
2014/11/19,1675.843,1681.974,1667.902,1671.654
2014/11/20,1667.138,1683.607,1662.723,1676.598
2014/11/21,1676.395,1717.305,1669.184,1714.711
2014/11/24,1729.27,1772.891,1722.709,1758.096
2014/11/25,1757.676,1780.56,1752.383,1777.673
2014/11/26,1786.933,1821.1,1786.564,1820.489
2014/11/27,1834.245,1853.419,1825.345,1853.004
2014/11/28,1853.548,1915.808,1846.148,1914.44
2014/12/1,1936.811,1968.907,1916.626,1920.38
2014/12/2,1910.374,2040.469,1909.369,2021.54
2014/12/3,2031.132,2107.682,1999.73,2037.585
2014/12/4,2043.466,2161.388,2032.41,2160.66
2014/12/5,2201.819,2259.512,2115.42,2200.253
2014/12/8,2187.504,2317.555,2160.485,2298.849
2014/12/9,2283.161,2402.133,2149.596,2182.693
2014/12/10,2198.843,2263.992,2111.882,2254.823
2014/12/11,2211.544,2269.487,2190.249,2193.542
2014/12/12,2186.738,2250.566,2176.317,2193.287
2014/12/15,2170.28,2208.658,2139.469,2201.536
2014/12/16,2205.882,2299.383,2195.504,2299.278
2014/12/17,2326.846,2392.566,2307.184,2383.948
2014/12/18,2389.843,2413.676,2343.739,2364.041
2014/12/19,2366.451,2408.484,2304.611,2390.28
2014/12/22,2393.044,2479.108,2375.907,2426.684
2014/12/23,2392.614,2462.072,2360.718,2374.954
2014/12/24,2381.409,2388.412,2238.654,2270.883
2014/12/25,2295.218,2360.215,2263.424,2359.655
2014/12/26,2365.032,2471.045,2357.669,2464.819
2014/12/29,2533.987,2557.381,2437.754,2481.663
2014/12/30,2481.084,2550.465,2464.429,2523.627
2014/12/31,2529.575,2590.091,2507.944,2581.567
2015/1/5,2612.85,2678.443,2583.554,2649.639
2015/1/6,2616.291,2691.489,2591.828,2629.402
2015/1/7,2608.877,2668.839,2598.89,2635.231
2015/1/8,2647.817,2656.752,2551.816,2558.107
2015/1/9,2554.286,2692.607,2540.342,2569.019
2015/1/12,2565.737,2596.268,2499.869,2543.852
2015/1/13,2537.975,2567.62,2512.861,2527.828
2015/1/14,2539.249,2569.451,2508.657,2534.23
2015/1/15,2534.766,2633.397,2516.612,2632.89
2015/1/16,2642.744,2685.306,2626.82,2653.034
2015/1/19,2448.927,2512.58,2399.435,2410.201
2015/1/20,2381.143,2439.251,2355.258,2403.724
2015/1/21,2425.261,2553.696,2414.885,2542.318
2015/1/22,2546.701,2557.695,2504.066,2544.308
2015/1/23,2556.915,2612.931,2543.455,2564.514
2015/1/26,2563.91,2565.362,2528.076,2562.363
2015/1/27,2570.432,2574.331,2473.808,2522.103
2015/1/28,2497.05,2534.583,2476.277,2486.285
2015/1/29,2444.395,2465.312,2419.988,2442.038
2015/1/30,2456.054,2471.228,2400.628,2405.38
2015/2/2,2337.196,2376.426,2329.151,2332.533
2015/2/3,2362.413,2413.006,2335.107,2405.76
2015/2/4,2412.754,2439.605,2370.569,2372.455
2015/2/5,2456.384,2456.569,2348.448,2348.921
2015/2/6,2335.362,2366.331,2303.112,2325.241
2015/2/9,2319.241,2392.822,2311.799,2366.766
2015/2/10,2363.159,2409.024,2355.136,2403.548
2015/2/11,2408.079,2423.348,2395.195,2415.128
2015/2/12,2415.139,2425.635,2384.493,2416.449
2015/2/13,2426.953,2464.076,2415.425,2427.474
2015/2/16,2427.168,2437.843,2413.604,2431.21
2015/2/17,2437.689,2464.524,2437.689,2445.26
2015/2/25,2448.199,2448.199,2395.527,2407.457
2015/2/26,2401.138,2482.443,2382.687,2478.061
2015/2/27,2476.486,2498.697,2466.827,2474.595
2015/3/2,2495.571,2498.716,2459.421,2479.237
2015/3/3,2462.003,2462.003,2395.83,2396.805
2015/3/4,2403.862,2416.219,2378.927,2397.993
2015/3/5,2379.732,2382.892,2344.947,2366.899
2015/3/6,2370.885,2393.739,2366.019,2371.623
2015/3/9,2352.223,2443.204,2321.265,2429.867
2015/3/10,2413.837,2424.151,2390.604,2395.428
2015/3/11,2401.261,2444.655,2399.54,2408.503
2015/3/12,2444.415,2505.633,2423.431,2485.114
2015/3/13,2494.345,2532.154,2477.396,2495.277
2015/3/16,2512.353,2551.445,2485.291,2550.861
2015/3/17,2576.413,2586.431,2556.469,2583.198
2015/3/18,2595.739,2649.816,2592.264,2649.642
2015/3/19,2649.002,2649.002,2613.765,2630.243
2015/3/20,2642.798,2710.128,2617.065,2680.679
2015/3/23,2700.157,2724.644,2690.48,2720.671
2015/3/24,2719.506,2720.03,2649.621,2683.647
2015/3/25,2674.352,2691.238,2626.659,2649.161
2015/3/26,2637.527,2714.63,2621.451,2687.762
2015/3/27,2693.189,2715.007,2664.864,2689.24
2015/3/30,2716.431,2793.414,2704.798,2784.456
2015/3/31,2826.634,2860.24,2744.927,2754.658
2015/4/1,2758.962,2810.649,2751.372,2799.451
2015/4/2,2821.214,2824.822,2746.302,2781.641
2015/4/3,2771.03,2817.624,2764.347,2817.181
2015/4/7,2854.407,2889.859,2838.885,2889.452
2015/4/8,2907.584,2960.653,2879.974,2952.079
2015/4/9,2973.811,3021.85,2914.695,2931.772
2015/4/10,2925.926,2992.408,2911.463,2986.605
2015/4/13,3040.007,3059.775,3016.965,3041.125
2015/4/14,3057.407,3074.671,3013.312,3052.407
2015/4/15,3054.017,3119.484,3039.255,3053.304
2015/4/16,3045.851,3183.583,3033.248,3183.302
2015/4/17,3251.977,3271.567,3216.206,3235.332
2015/4/20,3267.851,3296.18,3146.84,3164.461
2015/4/21,3163.288,3214.893,3135.218,3214.364
2015/4/22,3219.696,3300.836,3204.437,3299.221
2015/4/23,3311.071,3313.81,3245.762,3273.398
2015/4/24,3226.384,3250.23,3161.972,3223.958
2015/4/27,3257.97,3313.251,3257.97,3308.454
2015/4/28,3309.529,3370.025,3255.769,3282.33
2015/4/29,3268.518,3304.707,3243.539,3283.282
2015/4/30,3290.581,3309.419,3249.246,3250.49
2015/5/4,3250.125,3273.149,3204.306,3272.005
2015/5/5,3266.809,3270.962,3132.936,3148.813
2015/5/6,3175.886,3244.596,3110.111,3139.02
2015/5/7,3116.788,3142.137,3093.732,3094.883
2015/5/8,3126.002,3138.661,3045.01,3110.455
2015/5/11,3112.241,3169.867,3075.201,3169.134
2015/5/12,3162.671,3200.184,3136.458,3188.313
2015/5/13,3188.061,3188.961,3122.337,3141.296
2015/5/14,3136.128,3153.748,3107.681,3128.572
2015/5/15,3122.894,3124.605,3044.854,3060.411
2015/5/18,3032.708,3045.586,2997.129,2998.389
2015/5/19,2996.841,3127.001,2996.716,3116.086
2015/5/20,3127.566,3181.54,3105.626,3122.85
2015/5/21,3132.335,3156.488,3110.999,3150.901
2015/5/22,3180.39,3249.516,3170.453,3248.855
2015/5/25,3263.96,3350.518,3263.96,3349.945
2015/5/26,3382.76,3390.287,3320.154,3386.593
2015/5/27,3390.981,3404.756,3327.241,3344.738
2015/5/28,3336.7,3350.218,3120.973,3124.621
2015/5/29,3127.636,3161.58,3036.957,3111.334
2015/6/1,3114.793,3250.605,3082.163,3244.319
2015/6/2,3240.796,3269.216,3201.224,3258.31
2015/6/3,3251.909,3259.706,3193.544,3238.428
2015/6/4,3244.459,3316.501,3113.222,3299.03
2015/6/5,3349.573,3365.59,3234.246,3303.988
2015/6/8,3333.833,3469.216,3308.296,3458.707
2015/6/9,3494.823,3494.823,3376.025,3413.996
2015/6/10,3362.807,3415.2762,3338.6844,3370.3833
2015/6/11,3368.9989,3383.4882,3313.5902,3347.1161
2015/6/12,3364.4434,3374.815,3319.1998,3350.2482
2015/6/15,3359.7065,3366.8387,3254.6189,3262.4793
2015/6/16,3233.1467,3275.4742,3149.0828,3179.6524
2015/6/17,3198.1427,3222.4383,3144.4881,3211.7065
2015/6/18,3183.2291,3183.2291,3067.4846,3068.4878
2015/6/19,3030.2239,3067.8172,2900.7908,2903.0573
2015/6/23,2907.0748,3007.6261,2822.4705,3003.1629
2015/6/24,3009.7687,3052.1133,2962.6465,3045.2444
2015/6/25,3069.3999,3082.5578,2929.107,2943.9898
2015/6/26,2875.1223,2953.9593,2678.7693,2736.695
2015/6/29,2802.7716,2822.1132,2530.8302,2678.3683
2015/6/30,2678.6344,2872.5084,2628.0039,2870.0253
2015/7/1,2823.9443,2872.907,2721.4761,2736.8473
2015/7/2,2767.9858,2805.6667,2611.8627,2714.2469
2015/7/3,2674.5573,2738.658,2511.1647,2582.2655
2015/7/6,2807.7542,2807.7542,2649.5575,2749.9982
2015/7/7,2682.5006,2825.4855,2612.1145,2812.4457
2015/7/8,2596.7123,2760.5217,2546.462,2608.9765
2015/7/9,2575.3428,2828.752,2493.644,2781.0767
2015/7/10,2749.1204,2997.5974,2717.7117,2898.4101
2015/7/13,2855.7002,2949.1971,2805.9126,2869.0511
2015/7/14,2821.9709,2843.2483,2717.031,2763.0728
2015/7/15,2725.9236,2779.9476,2665.9496,2757.9508
2015/7/16,2754.8286,2779.9974,2708.7151,2742.8468
2015/7/17,2756.8658,2834.1789,2723.7387,2807.0649
2015/7/20,2798.5598,2815.7011,2766.9428,2783.7614
2015/7/21,2757.66,2799.8154,2743.1549,2772.7737
2015/7/22,2757.2843,2770.9961,2721.3539,2739.7856
2015/7/23,2741.4243,2796.3681,2736.3752,2790.7639
2015/7/24,2794.054,2807.6198,2735.2994,2741.0438
2015/7/27,2698.798,2715.3594,2491.1185,2493.2903
2015/7/28,2427.0279,2531.2314,2400.8663,2485.6742
2015/7/29,2496.8951,2535.6019,2459.0816,2531.4449
2015/7/30,2525.0843,2548.2697,2459.9243,2467.3671
2015/7/31,2452.0468,2490.6587,2432.4937,2461.2401
2015/8/3,2433.2417,2479.9511,2419.8504,2479.7243
2015/8/4,2476.1579,2535.2804,2462.7302,2534.7111
2015/8/5,2529.1331,2537.354,2485.5984,2487.0616
2015/8/6,2452.5275,2505.5338,2446.9585,2467.5246
2015/8/7,2489.8051,2520.0376,2479.2458,2503.7961
2015/8/10,2527.6156,2626.3575,2517.9473,2617.6592
2015/8/11,2612.948,2623.8365,2578.6485,2590.7101
2015/8/12,2562.6807,2598.5081,2557.2598,2561.1265
2015/8/13,2562.874,2585.9229,2522.3524,2580.7779
2015/8/14,2588.4321,2592.1695,2565.5918,2577.0381
2015/8/17,2560.3713,2561.9626,2524.1277,2550.4668
2015/8/18,2554.0761,2572.2131,2405.8283,2407.9666
2015/8/19,2379.2091,2431.6113,2326.2363,2430.2809
2015/8/20,2406.5701,2421.0257,2356.3339,2356.9173
2015/8/21,2336.4496,2362.8436,2261.3069,2271.3586
2015/8/24,2195.4567,2203.6341,2046.8446,2058.2515
2015/8/25,1947.1445,2044.5585,1890.3788,1914.0515
2015/8/26,1930.2009,2028.4016,1874.2162,1942.4498
2015/8/27,1989.5864,2095.456,1957.7364,2094.7223
2015/8/28,2120.3581,2167.8984,2097.7759,2159.9579
2015/8/31,2135.603,2214.1052,2071.4057,2210.4467
2015/9/1,2155.956,2239.4575,2103.4785,2230.321
2015/9/2,2143.2435,2248.7663,2137.1926,2243.6313
2015/9/7,2215.1763,2247.4407,2127.4789,2133.9783
2015/9/8,2115.8961,2185.4036,2084.0297,2180.1306
2015/9/9,2186.3707,2225.2691,2175.7703,2211.1995
2015/9/10,2183.6064,2218.1368,2175.3664,2208.4814
2015/9/11,2199.5849,2218.8224,2180.2347,2195.3905
2015/9/14,2205.7054,2228.9573,2126.2884,2228.1535
2015/9/15,2179.2388,2188.3566,2142.02,2175.1725
2015/9/16,2161.01,2277.5828,2142.2004,2241.9486
2015/9/17,2223.4025,2260.8497,2194.0283,2194.8233
2015/9/18,2204.578,2226.7505,2192.2657,2198.9898
2015/9/21,2185.0768,2220.024,2176.6584,2214.4483
2015/9/22,2217.7792,2259.0709,2210.4944,2237.3135
2015/9/23,2208.2518,2219.2406,2174.92,2178.546
2015/9/24,2190.3099,2198.4924,2170.6778,2188.0879
2015/9/25,2180.2874,2191.3604,2150.0182,2183.4036
2015/9/28,2169.1521,2175.9703,2145.7497,2169.941
2015/9/29,2139.7966,2145.9867,2114.301,2127.2026
2015/9/30,2138.1478,2161.7115,2133.879,2146.118
2015/10/8,2231.0245,2231.2415,2189.9876,2191.3432
2015/10/9,2202.1335,2226.4226,2195.1582,2219.2937
2015/10/12,2223.3251,2308.1886,2220.6321,2283.4292
2015/10/13,2268.7585,2282.0407,2259.2671,2270.9481
2015/10/14,2263.5923,2284.6197,2252.3809,2253.9082
2015/10/15,2254.403,2297.9562,2252.3297,2297.9014
2015/10/16,2310.3544,2328.3035,2301.4867,2323.7752
2015/10/19,2329.3956,2346.346,2303.1651,2318.4716
2015/10/20,2312.5313,2337.7977,2297.7548,2337.0801
2015/10/21,2338.7144,2369.3709,2268.8233,2340.3603
2015/10/22,2306.0669,2337.4006,2297.0495,2331.7909
2015/10/23,2334.5424,2350.1187,2319.775,2343.9648
2015/10/26,2366.8375,2381.7134,2340.4955,2350.0196
2015/10/27,2343.8724,2353.648,2302.0927,2349.9042
2015/10/28,2338.3863,2342.4533,2308.5454,2310.7026
2015/10/29,2317.4802,2323.4514,2301.3667,2307.345
2015/10/30,2307.7591,2336.0387,2298.9736,2312.9738
2015/11/2,2291.2521,2310.8283,2279.4692,2280.0924
2015/11/3,2283.8015,2294.4151,2265.6732,2271.6533
2015/11/4,2277.2001,2374.0187,2277.2001,2370.5032
2015/11/5,2368.6075,2503.6496,2365.8544,2440.6507
2015/11/6,2430.6499,2501.4033,2427.2838,2493.4843
2015/11/9,2501.7251,2592.1938,2501.7251,2534.0841
2015/11/10,2504.2534,2559.8275,2498.4572,2522.6834
2015/11/11,2516.346,2517.5059,2474.0433,2505.8297
2015/11/12,2513.1066,2513.7008,2466.2905,2476.4292
2015/11/13,2454.1777,2481.1753,2444.203,2447.7733
2015/11/16,2410.0392,2447.5002,2407.9432,2447.2933
2015/11/17,2462.2173,2514.463,2449.7405,2453.2569
2015/11/18,2455.5762,2473.4474,2433.4563,2439.4469
2015/11/19,2444.878,2469.007,2436.899,2468.488
2015/11/20,2469.6989,2483.8908,2458.7789,2466.7568
2015/11/23,2465.8114,2485.415,2451.5478,2456.8404
2015/11/24,2449.9729,2452.3517,2421.3924,2447.9039
2015/11/25,2441.7283,2460.1843,2430.3496,2459.5633
2015/11/26,2468.5185,2481.3896,2450.0949,2450.9624
2015/11/27,2438.1791,2439.6994,2320.0656,2334.44
2015/11/30,2325.0707,2347.8438,2280.6832,2336.2903
2015/12/1,2334.1426,2365.1486,2314.7933,2344.8327
2015/12/2,2341.4253,2463.9045,2337.0274,2458.4105
2015/12/3,2441.9057,2481.5374,2422.5588,2461.4492
2015/12/4,2438.3862,2442.2478,2392.8836,2397.5621
2015/12/7,2398.0884,2404.9121,2379.5459,2395.5835
2015/12/8,2381.6752,2386.2769,2356.9295,2364.3437
2015/12/9,2357.8763,2386.2814,2356.9389,2369.7377
2015/12/10,2369.5876,2402.6877,2353.2172,2357.2086
2015/12/11,2346.8631,2357.0795,2324.6253,2342.4527
2015/12/14,2319.1979,2418.5639,2316.9024,2414.9166
2015/12/15,2408.1527,2410.0856,2377.0664,2383.8318
2015/12/16,2389.2521,2394.1708,2371.4278,2376.5351
2015/12/17,2391.4022,2424.9037,2386.0882,2408.3212
2015/12/18,2405.8566,2466.3461,2404.1523,2422.8345
2015/12/21,2415.63,2513.486,2414.838,2500.064
2015/12/22,2499.6578,2506.8697,2477.6669,2496.054
2015/12/23,2497.3662,2550.8985,2492.4251,2503.059
2015/12/24,2498.7684,2505.7027,2451.4496,2481.7542
2015/12/25,2483.657,2496.8375,2474.3269,2492.3364
2015/12/28,2498.7813,2502.3332,2411.209,2411.4081
2015/12/29,2408.9253,2435.6213,2405.1696,2432.8795
2015/12/30,2432.1831,2434.5213,2399.9199,2432.773
2015/12/31,2426.8106,2437.7164,2409.7569,2420.8008
2016/1/4,2417.0246,2417.0246,2269.9671,2270.4609
2016/1/5,2230.08,2309.5937,2223.0521,2288.1127
2016/1/6,2284.9228,2321.1692,2274.4683,2317.6465
2016/1/7,2281.881,2281.9337,2171.3153,2180.5889
2016/1/8,2225.4754,2257.41,2154.5816,2219.6119
2016/1/11,2182.846,2202.3226,2119.7024,2120.2342
2016/1/12,2135.9386,2151.3985,2115.3645,2131.3679
2016/1/13,2152.7166,2157.5078,2104.9307,2105.5066
2016/1/14,2056.4075,2136.0634,2052.296,2132.0757
2016/1/15,2119.5624,2128.9478,2058.6966,2070.9283
2016/1/18,2040.4064,2092.4024,2039.0509,2069.2746
2016/1/19,2075.1864,2135.3621,2060.2812,2128.5743
2016/1/20,2115.126,2124.1513,2076.1648,2088.7229
2016/1/21,2069.3857,2112.7342,2040.5269,2040.9775
2016/1/22,2062.6257,2074.1656,2026.2701,2061.9621
2016/1/25,2067.5631,2074.8954,2049.2538,2065.4437
2016/1/26,2046.0403,2050.4457,1944.9061,1951.6136
2016/1/27,1961.3986,1972.1635,1908.0377,1953.4647
2016/1/28,1943.8257,1960.9462,1900.3515,1912.7205
2016/1/29,1915.1266,1986.7205,1914.3957,1973.0052
2016/2/1,1970.2135,1973.0998,1917.2396,1937.0729
2016/2/2,1935.2156,1978.2855,1934.907,1969.6161
2016/2/3,1947.8333,1955.0889,1929.8145,1952.3665
2016/2/4,1962.8658,1983.252,1960.1297,1974.2364
2016/2/5,1970.6883,1979.3913,1962.233,1967.2595
2016/2/15,1916.4236,1958.2198,1914.4938,1948.2752
2016/2/16,1957.9147,2005.4156,1957.5363,2000.9027
2016/2/17,1997.6793,2020.0843,1993.8945,2014.4428
2016/2/18,2022.5495,2034.161,2007.2157,2009.2727
2016/2/19,2005.4131,2013.7813,1993.0455,2004.1065
2016/2/22,2025.18,2064.6095,2016.364,2053.8631
2016/2/23,2051.5671,2051.5671,2013.9809,2029.5223
2016/2/24,2020.5916,2041.8831,2009.3485,2041.3881
2016/2/25,2038.1604,2038.1805,1925.1951,1932.6015
2016/2/26,1946.961,1965.9147,1929.9987,1955.3953
2016/2/29,1951.6759,1953.3175,1891.0975,1944.6111
2016/3/1,1944.5622,1988.5669,1931.9801,1973.1936
2016/3/2,1980.4615,2045.8249,1979.174,2043.4067
2016/3/3,2043.3737,2057.1633,2031.5361,2053.2726
2016/3/4,2045.1154,2128.5689,2040.0828,2122.2692
2016/3/7,2122.5519,2133.5566,2097.777,2107.6731
2016/3/8,2102.2483,2118.0424,2037.2938,2115.158
2016/3/9,2073.2719,2112.8587,2053.8366,2111.9188
2016/3/10,2089.8613,2102.9862,2060.0643,2061.451
2016/3/11,2043.2499,2071.0905,2039.5853,2070.7239
2016/3/14,2079.9065,2117.8307,2071.1223,2078.4096
2016/3/15,2077.5077,2105.0383,2055.3234,2101.1167
2016/3/16,2087.2793,2142.1597,2084.7668,2136.1277
2016/3/17,2135.0585,2156.8913,2113.4357,2131.4813
2016/3/18,2140.267,2165.147,2131.383,2141.177
2016/3/21,2156.9507,2214.6429,2154.4859,2193.3853
2016/3/22,2181.9848,2196.3678,2167.4297,2173.256
2016/3/23,2170.1633,2186.0204,2159.456,2175.2834
2016/3/24,2161.1707,2161.1707,2137.1895,2137.59
2016/3/25,2137.154,2156.804,2135.5281,2149.2039
2016/3/28,2152.8074,2166.9221,2116.9804,2123.0349
2016/3/29,2127.8042,2133.8094,2100.9189,2106.8616
2016/3/30,2124.5313,2160.4969,2124.089,2157.5295
2016/3/31,2166.4213,2171.7926,2149.2439,2156.541
2016/4/1,2156.7757,2168.3329,2124.1259,2167.7824
2016/4/5,2151.3691,2186.917,2147.0884,2180.2624
2016/4/6,2167.4489,2176.9006,2156.5153,2168.0372
2016/4/7,2174.8833,2177.1223,2138.3283,2139.4042
2016/4/8,2125.4491,2132.7281,2114.2648,2123.8041
2016/4/11,2140.5643,2167.6472,2140.5643,2148.4394
2016/4/12,2147.8112,2150.5709,2135.2886,2143.8961
2016/4/13,2157.2118,2197.7434,2157.2118,2171.315
2016/4/14,2183.1207,2190.871,2166.6339,2178.8677
2016/4/15,2182.1142,2190.7302,2172.9695,2182.0667
